InventoryID	LanguageCode	Glottocode	BibtexKey	Source
1793	tcx	toda1252	Saktivel1976	ra
1794	trp	kokb1239	Karapurkar1972	ra
1795	tcy	tulu1258	Bhat1967	ra
1796	url	ural1274	Mohanlal1991	ra
1797	urd	urdu1245	Hasan1980	ra
1798	vaa	vaag1238	Srinivasa1970	ra
1799	yea	ravu1237	Mallikarjun1982	ra
1800	yeu	yeru1240	Srinivasa1976	ra
1801	alc	qawa1238	1801_Aguilera2001	saphon
1801	alc	qawa1238	1801_Viegas2005	saphon
1802	arn	mapu1245	1802_Viegas2005	saphon
1803	aca	acha1250	1803_Melendez2000	saphon
1803	aca	acha1250	1803_Wilsonetal1992	saphon
1804	apu	apur1254	1804_Facundes2000	saphon
1805	arw	araw1276	1805_Pet1988	saphon
1806	cni	asha1243	1806_Dirks1953	saphon
1806	cni	asha1243	1806_Kindberg1980	saphon
1807	cpc	ajyi1238	1807_Payneetal1982	saphon
1808	prq	ashe1272	1808_Mihas2010	saphon
1809	cpu	pich1237	1809_Payne1982	saphon
1810	cpb	ucay1237	1810_Garciasalazar1997	saphon
1811	bwi	bani1255	1811_Ramirez2001	saphon
1812	bwi	bani1255	1812_Mosonyi2000	saphon
1813	bae	bare1276	1813_Aikhenvald1995	saphon
1814	cbb	cabi1241	1814_Ramirez2001	saphon
1815	cot	caqu1242	1815_Swift1988	saphon
1816	ccc	cham1318	1816_Parker1991	saphon
1817	kpc	curr1243	1817_Granadillo2006	saphon
1818	unk	enaw1238	1818_Rezende2003	saphon
1819	inp	inap1243	1819_Faustetal2002	saphon
1820	gqn	guan1270	1820_Desouza2007	saphon
1821	mpd	mach1268	1821_Dossantossilva2008	saphon
1822	mcb	mach1267	1822_Michael2011	saphon
1823	mmh	mehi1240	1823_Corbera2012	saphon
1824	cox	nant1250	1824_Corberamori2008	saphon
1824	cox	nant1250	1824_Michael2008	saphon
1825	not	noma1263	1825_Shaver1996	saphon
1826	plu	pali1279	1826_Launey2003	saphon
1827	pbg	para1316	1827_Patte1989	saphon
1828	pab	pare1272	1828_Dasilva2009	saphon
1829	pio	piap1246	1829_Mosonyi2000	saphon
1830	rgr	resi1247	1830_Allin1976	saphon
1831	tae	tari1256	1831_Aikhenvald2003	saphon
1832	ter	tere1279	1832_Silva2008	saphon
1832	ter	tere1279	1832_Martins2009	saphon
1833	wap	wapi1253	1833_Ferreira	saphon
1833	wap	wapi1253	1833_Dossantos2006	saphon
1834	gae	guar1293	1834_Aikhenvald1998	saphon
1835	wau	waur1244	1835_Richards1977	saphon
1836	guc	wayu1243	1836_Mansen2000	saphon
1836	guc	wayu1243	1836_Mansen1972	saphon
1836	guc	wayu1243	1836_Adelaar2004	saphon
1837	xir	xiri1243	1837_Ramirez1992	saphon
1838	ame	yane1238	1838_Fast1953	saphon
1838	ame	yane1238	1838_Duff-Tripp1998	saphon
1839	yvt	yavi1244	1839_Mosonyi2000	saphon
1840	yaw	yawa1261	1840_Mujica1992	saphon
1841	pib	yine1238	1841_Sebastianetal2008	saphon
1842	ycn	yucu1253	1842_Schaueretal2000	saphon
1843	brg	baur1253	1843_Danielsen2007	saphon
1844	ign	igna1246	1844_Ottetal1967	saphon
1845	dny	deni1241	1845_Moranetal1977	saphon
1845	dny	deni1241	1845_Koop1988	saphon
1845	dny	deni1241	1845_Dixon2004	saphon
1846	jaa	jama1261	1846_Ladefogedetal1997	saphon
1846	jaa	jama1261	1846_Dixon2004	saphon
1847	jaa	jama1261	1847_Dixon2004	saphon
1847	jaa	jama1261	1847_Vogel1993	saphon
1848	cul	culi1244	1848_Adamsetal1976	saphon
1848	cul	culi1244	1848_Dixon2004	saphon
1849	pad	paum1247	1849_Chapmanetal1991	saphon
1849	pad	paum1247	1849_Dixon2004	saphon
1850	swx	suru1263	1850_Suzuki1997	saphon
1851	ayr	cent2142	1851_Apaza2007	saphon
1852	jqr	jaqa1244	1852_Hardman1966	saphon
1853	kwi	awac1239	1853_Calvache2000	saphon
1854	cbi	chac1249	1854_Floyd2010	saphon
1855	gum	guam1248	1855_Branks1973	saphon
1855	gum	guam1248	1855_Long1985	saphon
1855	gum	guam1248	1855_Vasquez2000	saphon
1856	cof	colo1256	1856_Moore1972	saphon
1856	cof	colo1256	1856_Moore1962	saphon
1856	cof	colo1256	1856_Curnowetal1998	saphon
1857	boa	bora1263	1857_Weberetal2001	saphon
1857	boa	bora1263	1857_Parker2000	saphon
1857	boa	bora1263	1857_Parker2001	saphon
1858	boa	bora1263	1858_Seifart2005	saphon
1859	bmr	muin1242	1859_Waltonetal2000	saphon
1859	bmr	muin1242	1859_Waltonetal1972	saphon
1860	jeb	jebe1250	1860_ValenzuelaGussenhoven2013	saphon
1861	cbt	chay1248	1861_Barraza2005	saphon
1861	cbt	chay1248	1861_Hartetal1976	saphon
1862	ako	akur1238	1862_Meira1998	saphon
1863	apy	apal1257	1863_Koehnetal1971	saphon
1864	aap	para1310	1864_Ferreiraalvez2010	saphon
1865	bkq	baka1277	1865_Meira2005	saphon
1866	bkq	baka1277	1866_Meira2005	saphon
1867	car	gali1262	1867_Renault-Lescure2009	saphon
1868	car	gali1262	1868_Alvarez2003	saphon
1869	car	gali1262	1869_Courtz2008	saphon
1870	cbd	cari1279	1870_Robayomorenoetal2001	saphon
1871	hix	hixk1239	1871_Derbyshire1985	saphon
1871	hix	hixk1239	1871_Derbyshire1999	saphon
1872	txi	ikpe1245	1872_Pacheco2007	saphon
1873	ake	akaw1239	1873_Souzacruz2005	saphon
1874	jru	japr1238	1874_Oquendo2004	saphon
1875	kbb	kaxu1237	1875_Wallace1977	saphon
1876	kui	kuik1246	1876_Meira2005	saphon
1877	mbc	macu1259	1877_Abbott1991	saphon
1877	mbc	macu1259	1877_Carson1981	saphon
1878	mcg	mapo1246	1878_Matteimuller2003	saphon
1879	mch	maqu1238	1879_Caceres2007	saphon
1880	pbh	enap1235	1880_Halletal1988	saphon
1881	aoc	pemo1248	1881_Pessoa2005	saphon
1881	aoc	pemo1248	1881_Cruz1995	saphon
1882	aoc	pemo1248	1881_Pessoa2006	saphon
1882	aoc	pemo1248	1882_Tuggy1989	saphon
1882	aoc	pemo1248	1882_Edwards1978	saphon
1882	aoc	pemo1248	1882_Pessoa2006	saphon
1883	pev	pemo1245	1883_Matteimuller2003	saphon
1884	tri	trio1238	1884_Meira1999	saphon
1884	tri	trio1238	1884_Meira1998	saphon
1885	atr	waim1253	1885_Bruno2003	saphon
1886	waw	waiw1244	1886_Hawkins1998	saphon
1886	waw	waiw1244	1886_Derbyshire1999	saphon
1887	way	waya1269	1887_Tavares2006	saphon
1888	yar	yaba1248	1888_Matteimuller2003	saphon
1889	orw	orow1243	1889_Popky1999	saphon
1889	orw	orow1243	1889_BirchhallNULL	saphon
1890	pav	wari1268	1890_Everett1997	saphon
1891	arh	arhu1242	1891_Landaburu2000	saphon
1892	mot	bari1297	1892_Mogollon2000	saphon
1893	chb	chib1270	1893_Adelaar2004	saphon
1894	cbg	chim1309	1894_Malone2006	saphon
1895	con	cofa1242	1895_FischerNULL	saphon
1896	kog	cogu1240	1896_Gawthorneetal1984	saphon
1897	kvn	bord1248	1897_Adelaaretal2004	saphon
1898	mbp	mala1522	1898_Amaya2000	saphon
1898	mbp	mala1522	1898_Frank1993	saphon
1899	tuf	cent2150	1899_Headland1997	saphon
1900	noa	woun1238	1900_Fonnegra2000	saphon
1901	bdc	embe1259	1901_Adelaaretal2004	saphon
1902	cto	embe1260	1902_Mortensen1994	saphon
1903	cmi	embe1262	1903_Aguirre-Licht1998	saphon
1904	emp	nort2972	1904_Hoyosbenitez2000	saphon
1905	sja	epen1239	1905_Harms1984	saphon
1905	sja	epen1239	1905_Harms1994	saphon
1906	gny		1906_Adelaar2004	saphon
1907	ona	onaa1245	1907_Viegas2005	saphon
1908	teh	tehu1242	1908_Adelaaretal2004	saphon
1909	cod	coca1259	1909_Vallejos2010	saphon
1910	cui	cuib1242	1910_Merchangalindo2000	saphon
1911	guh	guah1255	1911_Kondoetal1972	saphon
1911	guh	guah1255	1911_Kondo1984	saphon
1911	guh	guah1255	1911_Ardila2000	saphon
1912	guo	guay1257	1912_Keels1985	saphon
1912	guo	guay1257	1912_Tobar2000	saphon
1913	mbn	maca1259	1913_Lobo-Guerrero2000	saphon
1914	axb	abip1241	1914_Najilis1966	saphon
1915	kbc	kadi1248	1915_Sandalo1997	saphon
1916	moc	moco1246	1916_Coriaetal2006	saphon
1916	moc	moco1246	1916_Grondona1998	saphon
1917	plg	pila1245	1917_Vidal2001	saphon
1918	tob	toba1269	1918_Klein1978	saphon
1919	tob	toba1269	1919_Messineo1988	saphon
1920	amr	amar1274	1920_Tripp1995	saphon
1921	cht	chol1284	1921_Alexander-Bakkerus2005	saphon
1922	ano	ando1256	1922_Lanaburu2000	saphon
1923	ash	abis1238	1923_Lev2012	saphon
1924	kbh	cams1241	1924_Adelaaretal2004	saphon
1924	kbh	cams1241	1924_Howard1972	saphon
1925	cbu	cand1248	1925_Tuggy1981	saphon
1925	cbu	cand1248	1925_Tuggy1992	saphon
1925	cbu	cand1248	1925_Tuggy1966	saphon
1925	cbu	cand1248	1925_Payne1981	saphon
1926	cyb	cayu1262	1926_Aikhenvaldetal1999	saphon
1927	irn	iran1263	1927_Meader1967	saphon
1928	ito	iton1250	1928_Crevels2002	saphon
1929	lec	leco1242	1929_Vandekerke2009	saphon
1930	lul	olub1238	1930_Viegasbarros2001	saphon
1931	omc	moch1259	1931_Stark1972	saphon
1932	mzp	movi1243	1932_Haude2006	saphon
1933	myr	muni1258	1933_Lev_etal2013	saphon
1934	pbb	paez1247	1934_Rojas1998	saphon
1935	pui	puin1248	1935_Giron2007	saphon
1936	trr	taus1253	1936_Alicea1975	saphon
1937	tca	ticu1245	1937_Montesrodriguez2005	saphon
1938	tit	tini1245	1938_Tobar2000	saphon
1939	tpy	trum1247	1939_Guiardello1999	saphon
1940	ura	urar1246	1940_Olawsky2006	saphon
1941	vil	vile1241	1941_Viegasbarros2001	saphon
1942	auc	waor1240	1942_Saintetal1962	saphon
1943	wba	wara1303	1943_Romero-Figueroa1997	saphon
1944	yag	yama1264	1944_Adelaaretal2004	saphon
1945	yuz	yura1255	1945_Vangijn2006	saphon
1946	acu	achu1248	1946_Fast1975	saphon
1947	agr	agua1253	1947_Overall2007	saphon
1948	hub	huam1247	1948_Beasleyetal1957	saphon
1948	hub	huam1247	1948_Payne1981	saphon
1948	hub	huam1247	1948_Jackway1987	saphon
1949	jiv	shua1257	1949_Adelaaretal2004	saphon
1949	jiv	shua1257	1949_Overall2009	saphon
1950	cbv	cacu1241	1950_Bolanos2010	saphon
1951	mbr	nuka1242	1951_Mahecha2000	saphon
1952	kav	nucl1668	1952_Dosanjos2011	saphon
1953	apn	apin1244	1953_Albuquerque2007	saphon
1953	apn	apin1244	1953_Oliveira2005	saphon
1954	ark	arik1265	1954_Arikapu2010	saphon
1955	bor	boro1282	1955_Nonato2008	saphon
1956	ram	cane1242	1956_Amadoetal2007	saphon
1957	cax	chiq1248	1957_Sans2010	saphon
1958	gvp	para1315	1958_Amado2004	saphon
1959	gta	guat1253	1959_Postigo2009	saphon
1960	jbt	djeo1235	1960_Ribeiroetal2010	saphon
1961	kgp	kain1272	1961_Neto2007	saphon
1962	kpj	kara1500	1962_Ribeiro2001	saphon
1963	txu	kaya1330	1963_Salanovaetal2011	saphon
1964	xra	krah1246	1964_Popjesetal1990	saphon
1964	xra	krah1246	1964_Popjesetal2009	saphon
1965	kqq	kren1239	1965_Pessoa2012	saphon
1965	kqq	kren1239	1965_Seki2000	saphon
1965	kqq	kren1239	1965_Seki2004	saphon
1965	kqq	kren1239	1965_Silva1985	saphon
1966	xri	krik1239	1966_Alves2004	saphon
1967	mbl	maxa1247	1967_Campos2009	saphon
1967	mbl	maxa1247	1967_Pereira1992	saphon
1968	opy	ofay1240	1968_Oliveira2006	saphon
1969	kre	pana1307	1969_Dourado2001	saphon
1970	gvp		1970_Ferreira2003	saphon
1971	prr	puri1262	1971_Neto2007	saphon
1972	rkb	rikb1245	1972_Silva2005	saphon
1973	suy	suya1243	1973_Guedes1993	saphon
1974	suy	suya1243	1974_Camargo2010	saphon
1975	umo	umot1240	1975_Lima1995	saphon
1976	xav	xava1240	1976_Quintino2000	saphon
1976	xav	xava1240	1976_Deoliveira2007	saphon
1977	xer	xere1240	1977_Desouza2008	saphon
1977	xer	xere1240	1977_Desousa2007	saphon
1977	xer	xere1240	1977_Demattos1973	saphon
1978	xok	xokl1240	1978_Gakran2005	saphon
1979	fun	fuln1247	1979_Dasilva2011	saphon
1980	zkp	saop1235	1980_Cavalcante1987	saphon
1981	crq	iyow1239	1981_Gerzenstein1983	saphon
1981	crq	iyow1239	1981_Gerzenstein1978	saphon
1982	mca	maca1260	1982_Gerzenstein1994	saphon
1983	cag	niva1238	1983_Campbell2007	saphon
1984	mtp	wich1262	1984_Avram2008	saphon
1985	caw	call1235	1985_Adelaaretal2004	saphon
1986	cas	mose1249	1986_Sakel2011	saphon
1987	cas	mose1249	1987_Sakel2011	saphon
1988	cas	mose1249	1988_Sakel2011	saphon
1989	myp	pira1253	1989_Everett1979	saphon
1989	myp	pira1253	1989_Everett1983	saphon
1990	kwa	daww1239	1990_Martins2004	saphon
1991	jup	hupd1244	1991_Epps2008	saphon
1992	mbj	nade1244	1992_Barbosa2005	saphon
1993	yab	yuhu1238	1993_Martins2005	saphon
1994	nab	sout2994	1994_Tellesetal2011	saphon
1995	ltn	latu1238	1995_Tellesetal2011	saphon
1996	wmd	mama1278	1996_Eberhard2009	saphon
1997	sae	saba1268	1997_Antunesdearaujo2004	saphon
1998	amc	amah1246	1998_Osborn1948	saphon
1999	mcd		1999_Desouza2012	saphon
2000	kaq	capa1241	2000_Elias-Ulloa2009	saphon
2001	cbr	cash1251	2001_Zariquiey2011	saphon
2002	cao	chac1251	2002_Prost1967	saphon
2003	cbs	cash1254	2003_Kensinger1963	saphon
2004	knt	pano1254	2004_Deaguiar1994	saphon
2004	knt	pano1254	2004_Barros1987	saphon
2005	ktx	kaxa1239	2005_Sousa2004	saphon
2006	xor	koru1247	2006_Deoliveira2009	saphon
2007	mpq	mati1255	2007_Ferreira2005	saphon
2008	mcf	mats1244	2008_Fleck2003	saphon
2009	nuc	nuku1263	2009_Gomes2009	saphon
2009	nuc	nuku1263	2009_Okidoi2004	saphon
2010	pno	pano1255	2010_Gomes2010	saphon
2011	pyn	poya1241	2011_Paula1992	saphon
2012	sya	sian1254	2012_Couto2010	saphon
2013	sha	shal1242	2013_Candido2004	saphon
2014	mcd	shar1245	2014_Pike1962	saphon
2015	shp	ship1254	2015_Elias-Ulloa2010	saphon
2016	yaa	yami1256	2016_Faust2002	saphon
2017	ywn	yawa1260	2017_Cruvinel2009	saphon
2018	mts	yora1241	2018_Anonymous2001	saphon
2019	yad	yagu1244	2019_Pena2009	saphon
2020	yme	yame1242	2020_Liclan1990	saphon
2021	qwa	coro1247	2021_Julca2009	saphon
2022	qvc	caja1238	2022_Quesada2006	saphon
2023	quk	chac1250	2023_Chaparro1985	saphon
2024	quz	cusc1236	2024_Parker2007	saphon
2025	quf	lamb1276	2025_Taylor1982	saphon
2025	quf	lamb1276	2025_Escribenstrisano1977	saphon
2026	qvi	imba1240	2026_Changetal2010	saphon
2027	inb	inga1252	2027_Levinsohnetal2000	saphon
2028	inj	jung1240	2028_Mafflabilbao1976	saphon
2029	qxw	jauj1238	2029_Wroughton1996	saphon
2030	qvn	nort2980	2030_Adelaar1977	saphon
2031	qvn	nort2980	2031_Adelaar1977	saphon
2032	quy	ayac1239	2032_Sotoruiz1976	saphon
2033	qul	nort2976	2033_Billsetal1969	saphon
2034	qub	hual1241	2034_Weber1989	saphon
2035	qxn	nort2979	2035_Julca2009	saphon
2036	qvs	sanm1289	2036_Doherty2007	saphon
2036	qvs	sanm1289	2036_Coombsetal1976	saphon
2037	qvn	nort2980	2037_Adelaaretal2004	saphon
2038	qus	sant1432	2038_Alderetes2001	saphon
2039	qvo	napo1242	2039_Zariquiey2004	saphon
2040	qxl	sala1272	2040_Changomasaquizaetal2008	saphon
2041	quw	tena1240	2041_Orretal1981	saphon
2042	pid	piar1243	2042_Mosonyi2000	saphon
2043	slc	sali1298	2043_Estradaramirez2000	saphon
2043	slc	sali1298	2043_Estradaramirez1996	saphon
2044	aro	arao1248	2044_Pitman1981	saphon
2045	cav	cavi1250	2045_Guillaume2008	saphon
2046	ese	esee1248	2046_Vuillermet2006	saphon
2047	ese	esee1248	2047_Chavarria2012	saphon
2048	rey	reye1240	2048_Guillaume2012	saphon
2049	tna	taca1256	2049_Ottavianoetal1965	saphon
2050	bsn	bara1380	2050_Gomez-Imbert1998	saphon
2050	bsn	bara1380	2050_Jonesetal2009	saphon
2051	cub	cube1242	2051_Chacon2012	saphon
2051	cub	cube1242	2051_Morseetal1999	saphon
2051	cub	cube1242	2051_Fergusonetal2000	saphon
2052	des	desa1247	2052_Silva2007	saphon
2053	gvc	guan1269	2053_Waltzetal1972	saphon
2053	gvc	guan1269	2053_Waltzetal1997	saphon
2053	gvc	guan1269	2053_Waltzetal2000	saphon
2054	cbc	cara1272	2054_Metzgeretal1973	saphon
2055	coe	kore1283	2055_Cooketal2001	saphon
2055	coe	kore1283	2055_Cooketal1993	saphon
2056	myy	macu1260	2056_Smothermonetal1995	saphon
2057	ore	orej1242	2057_Lev_etalNULL	saphon
2058	pir	pira1254	2058_Klumppetal1973	saphon
2059	sey	seco1241	2059_Johnsoneta1990	saphon
2060	snn	sion1247	2060_Wheeler2000	saphon
2060	snn	sion1247	2060_ChaconNULL	saphon
2061	sri	siri1274	2061_Criswelletal2000	saphon
2062	tnc	tani1257	2062_Ardila2000	saphon
2063	tav	tatu1247	2063_Gomez-Imbert1980	saphon
2063	tav	tatu1247	2063_Whisleretal1976	saphon
2064	tuo	tuca1252	2064_Welchetal2000	saphon
2065	tue	tuyu1244	2065_Barnesetal1976	saphon
2066	bao	waim1255	2066_Stolteetal1976	saphon
2067	yui	yuru1263	2067_Kinchetal2000	saphon
2068	guq	ache1246	2068_Roessler2008	saphon
2069	aqz	akun1241	2069_Aragonetal2005	saphon
2070	adw	amun1246	2070_Sampaio1998	saphon
2071	api	apia1248	2071_Padua2007	saphon
2072	awt	araw1273	2072_Alves2008	saphon
2073	asn	xing1248	2073_Nicholson1982	saphon
2073	asn	xing1248	2073_Nicholson1978	saphon
2073	asn	xing1248	2073_Pereira2009	saphon
2074	asu	toca1235	2074_Nicholson2009	saphon
2075	avv	avac1239	2075_Borges2006	saphon
2076	awe	awet1244	2076_Drude2011	saphon
2077	gui	east2555	2077_Dietrich1986	saphon
2078	gui	east2555	2078_Dietrich1986	saphon
2079	eme	emer1243	2079_Rose2003	saphon
2080	gvo	gavi1246	2080_Moore1984	saphon
2081	gvj	guaj1256	2081_Nascimento2008	saphon
2081	gvj	guaj1256	2081_Magalhaes2002	saphon
2081	gvj	guaj1256	2081_Magalhaes2007	saphon
2082	gub	guaj1255	2082_Bendor-Samuel1972	saphon
2082	gub	guaj1255	2082_Nascimento-2008	saphon
2083	gun	mbya1239	2083_Dooley2006	saphon
2083	gun	mbya1239	2083_Martins2003	saphon
2083	gun	mbya1239	2083_Dooley2008	saphon
2084	gug	para1311	2084_Walker1999	saphon
2084	gug	para1311	2084_Krivosheindecanese2000	saphon
2085	gyr	guar1292	2085_Ureyu2003	saphon
2086	jua	juma1249	2086_Abrahamsonetal1984	saphon
2087	jur	juru1256	2087_Fargetti1992	saphon
2088	urb	urub1250	2088_Garcialopes2009	saphon
2089	kgk	kaiw1246	2089_Cardoso2008	saphon
2089	kgk	kaiw1246	2089_Bridgeman1961	saphon
2090	kay	kama1373	2090_Seki2000	saphon
2091	ktn	kari1311	2091_Everett2007	saphon
2091	ktn	kari1311	2091_Storto1999	saphon
2092	arr	karo1305	2092_Gabas1998	saphon
2093	kyz	kaya1329	2093_Souza2004	saphon
2094	kyr	kuru1309	2094_Mendesjunior2007	saphon
2095	mpu	maku1278	2095_Braga1992	saphon
2096	myu	mund1330	2096_Picanco2005	saphon
2097	yrl	nhen1239	2097_Moore1993	saphon
2098	omg	omag1248	2098_Ohaganetal2010	saphon
2099	pta	pait1247	2099_Cardoso2008	saphon
2100	pak	para1312	2100_daSilva2003	saphon
2101	skf	saki1248	2101_Moore1993	saphon
2102	mav	sate1243	2102_daSilva2005	saphon
2103	sru	suru1262	2103_Meer1982	saphon
2104	tpj	tapi1253	2104_Gonzalez2005	saphon
2105	taf	tapi1254	2105_Praca2007	saphon
2106	tqb	temb1276	2106_Duarte2003	saphon
2107	pah	tenh1241	2107_Sampaio1998	saphon
2108	tpr	tupa1250	2108_Alves2004	saphon
2109	tpn	tupi1273	2109_Moore1993	saphon
2110	urz	urue1240	2110_Sampaio1998	saphon
2111	oym	waya1270	2111_Jensen1984	saphon
2112	oym	waya1270	2112_Jensen1984	saphon
2113	xet	xeta1241	2113_Vasconcelos2008	saphon
2114	xiy	xipa1240	2114_Rodrigues1995	saphon
2115	pto	zoee1240	2115_Cabral2009	saphon
2116	srq	siri1273	2116_Priestetal1985	saphon
2116	srq	siri1273	2116_Priest1967	saphon
2117	yuq	yuqu1240	2117_Villafane2004	saphon
2118	tba	aika1237	2118_Vandevoort2010	saphon
2119	axg	mato1253	2119_Rocha2010	saphon
2120	yau	yuwa1244	2120_Vileradiaz1985	saphon
2121	kxo	kano1245	2121_Bacelar2004	saphon
2122	kzw	kari1255	2122_Dequeiroz2012	saphon
2122	kzw	kari1255	2122_Dequeiroz2008	saphon
2123	kuz	kunz1244	2123_Adelaaretal2004	saphon
2124	xwa	kwaz1243	2124_Voort2000	saphon
2124	xwa	kwaz1243	2124_Vandervoort2004	saphon
2125	yae	pume1238	2125_Mosonyi2000	saphon
2126	cap	chip1262	2126_Olson1967	saphon
2127	ure	uruu1244	2127_Muysken2000	saphon
2128	hto	mini1256	2128_Minoretal1976	saphon
2129	huu	muru1274	2129_Petersenetal2000	saphon
2130	noj	nonu1241	2130_Echeverri2012	saphon
2131	oca	ocai1244	2131_Agnew1957	saphon
2131	oca	ocai1244	2131_Hockett1959	saphon
2132	shb	nina1238	2132_Gomez1990	saphon
2133	xsu	sanu1240	2133_Borgman1990	saphon
2134	wca	yano1262	2134_Migliazza1972	saphon
2135	guu	yano1261	2135_Aikhenvald1999	saphon
2136	ceg	cham1315	2136_Huntington2012	saphon
2137	ayo	ayor1240	2137_Bertinetto2009	saphon
2138	anb	ando1255	2138_Peeke1959	saphon
2139	arl	arab1268	2139_LevWautersBeierNULL	saphon
2139	arl	arab1268	2139_Rich1999	saphon
2139	arl	arab1268	2139_Rich1963	saphon
2140	iqu	iqui1243	2140_Michael2009	saphon
2141	zro	zapa1253	2141_LevWautersBeierNULL	saphon
2141	zro	zapa1253	2141_Wise2005	saphon
2142	nhd	chir1286	2142_Costa2003	saphon
2142	nhd	chir1286	2142_Costa2007	saphon
2143	tuo		2143_Gonzalezdeperez2000	saphon
2144	alc	qawa1238	2144_Viegas2005	saphon
2145	ayr	cent2142	2145_Buettner1983	saphon
2146	wca	yano1262	2146_FerreiraNULL	saphon
2147	wca	yano1262	2147_FerreiraNULL	saphon
2147	wca	yano1262	2147_Ramirez1999	saphon
2148	xsu	sanu1240	2148_FerreiraNULL	saphon
2149	guu	yano1261	2149_FerreiraNULL	saphon
2149	guu	yano1261	2149_Ramirez1994a	saphon
2150	yrm		2150_FerreiraNULL	saphon
2151	guu	yano1261	2151_FerreiraNULL	saphon
2151	guu	yano1261	2151_Lizot1996	saphon
2152	pcp	paca1246	2152_Tallman2012	saphon
2153	yup	yukp1241	2153_Hildebrandt1958	saphon
2154	yup	yukp1241	2154_Meira2003	saphon
2154	yup	yukp1241	2154_Oquendo2004	saphon
2155	trn	trin1274	2155_RoseNULL	saphon
